"Id","Weekly_Sales"
"18_82_2013-02-15",7202.43
"18_82_2013-02-22",19564.19
"18_82_2013-03-01",11978.42
"18_82_2013-03-08",12169.68
"18_82_2013-03-15",5808.83
"18_82_2013-03-22",14273.36
"18_82_2013-03-29",24546.61
"18_82_2013-04-05",1277.73
"18_82_2013-04-12",17180.46
"18_82_2013-04-19",2495.64
"18_82_2013-04-26",3028.98
"18_82_2013-05-03",3392.27
"18_82_2013-05-10",7340.86
"18_82_2013-05-17",4939.56
"18_82_2013-05-24",8416.36
"18_82_2013-05-31",655.28
"18_82_2013-06-07",1753.66
"18_82_2013-06-14",3573.06
"18_82_2013-06-21",6611.84
"18_82_2013-06-28",40907.29
"18_82_2013-07-05",3469.06
"18_82_2013-07-12",9269.22
"18_82_2013-07-19",41080.19
"18_82_2013-07-26",4367.23
"18_83_2012-11-02",944.11
"18_83_2012-11-09",7171.51
"18_83_2012-11-16",4751.67
"18_83_2012-11-23",33871.93
"18_83_2012-11-30",7810.23
"18_83_2012-12-07",171
"18_83_2012-12-14",8522.66
"18_83_2012-12-21",11118.08
"18_83_2012-12-28",6846.85
"18_83_2013-01-04",998
"18_83_2013-01-11",2315.16
"18_83_2013-01-18",34587.41
"18_83_2013-01-25",5128.55
"18_83_2013-02-01",26953.36
"18_83_2013-02-08",682.72
"18_83_2013-02-15",44495.85
"18_83_2013-02-22",11366.54
"18_83_2013-03-01",45533.15
"18_83_2013-03-08",2097
"18_83_2013-03-15",19535.91
"18_83_2013-03-22",2355.31
"18_83_2013-03-29",28974.91
"18_83_2013-04-05",1136
"18_83_2013-04-12",260
"18_83_2013-04-19",9461.86
"18_83_2013-04-26",19648.33
"18_83_2013-05-03",3508.02
"18_83_2013-05-10",2749.3
"18_83_2013-05-17",3281.03
"18_83_2013-05-24",16969.28
"18_83_2013-05-31",19560.11
"18_83_2013-06-07",2797.88
"18_83_2013-06-14",11626.78
"18_83_2013-06-21",11356.68
"18_83_2013-06-28",325.61
"18_83_2013-07-05",5808.83
"18_83_2013-07-12",666.44
"18_83_2013-07-19",6576.88
"18_83_2013-07-26",7335.5
"18_85_2012-11-02",144.34
"18_85_2012-11-09",575.87
"18_85_2012-11-16",946.11
"18_85_2012-11-23",24602.36
"18_85_2012-11-30",3498.8
"18_85_2012-12-07",9942.09
"18_85_2012-12-14",7202.43
"18_85_2012-12-21",1679.3
"18_85_2012-12-28",1753.66
"18_85_2013-01-04",2085.32
"18_85_2013-01-11",20280.05
"18_85_2013-01-18",9599.97
"18_85_2013-01-25",21150.09
"18_85_2013-02-01",3101.18
"18_85_2013-02-08",12298.24
"18_85_2013-02-15",8327.07
"18_85_2013-02-22",0
"18_85_2013-03-01",2280.17
"18_85_2013-03-08",14273.36
"18_85_2013-03-15",3392.27
"18_85_2013-03-22",40194.47
"18_85_2013-03-29",7340.86
"18_85_2013-04-05",44867.97
"18_85_2013-04-12",8351.69
"18_85_2013-04-19",1368.87
"18_85_2013-04-26",3557.04
"18_85_2013-05-03",4956.77
"18_85_2013-05-10",6489.76
"18_85_2013-05-17",2885.6
"18_85_2013-05-24",1943.62
"18_85_2013-05-31",4212.7
"18_85_2013-06-07",4553.32
"18_85_2013-06-14",843.7
"18_85_2013-06-21",11118.08
"18_85_2013-06-28",36947.01
"18_85_2013-07-05",171
"18_85_2013-07-12",7697.18
"18_85_2013-07-19",923
"18_85_2013-07-26",2803.86
"18_87_2012-11-02",11892.65
"18_87_2012-11-09",13628.88
"18_87_2012-11-16",44495.85
"18_87_2012-11-23",4956.04
"18_87_2012-11-30",20242.6
"18_87_2012-12-07",2315.16
"18_87_2012-12-14",682.72
"18_87_2012-12-21",516.28
"18_87_2012-12-28",2286.86
"18_87_2013-01-04",2097
"18_87_2013-01-11",34587.41
"18_87_2013-01-18",12663.69
"18_87_2013-01-25",39263.49
"18_87_2013-02-01",305.56
"18_87_2013-02-08",2749.3
"18_87_2013-02-15",9892.39
"18_87_2013-02-22",1326.01
"18_87_2013-03-01",9399.08
"18_87_2013-03-08",19471.76
"18_87_2013-03-15",2206
"18_87_2013-03-22",17406.79
"18_87_2013-03-29",6527.87
"18_87_2013-04-05",3537.26
"18_87_2013-04-12",998
"18_87_2013-04-19",19648.33
"18_87_2013-04-26",28974.91
"18_87_2013-05-03",275
"18_87_2013-05-10",4132.62
"18_87_2013-05-17",9480.98
"18_87_2013-05-24",7335.5
"18_87_2013-05-31",8086.46
"18_87_2013-06-07",3233.49
"18_87_2013-06-14",6576.88
"18_87_2013-06-21",143.84
"18_87_2013-06-28",7216.35
"18_87_2013-07-05",2257.61
"18_87_2013-07-12",4956.77
"18_87_2013-07-19",2020.46
"18_87_2013-07-26",9942.09
"18_90_2012-11-02",1179.51
"18_90_2012-11-09",4553.32
"18_90_2012-11-16",9776.67
"18_90_2012-11-23",3454.61
"18_90_2012-11-30",24275.13
"18_90_2012-12-07",10
"18_90_2012-12-14",78.14
"18_90_2012-12-21",3349.47
"18_90_2012-12-28",12298.24
"18_90_2013-01-04",2882.76
"18_90_2013-01-11",1348.42
"18_90_2013-01-18",7202.43
"18_90_2013-01-25",5047.77
"18_90_2013-02-01",2033.52
"18_90_2013-02-08",17180.46
"18_90_2013-02-15",8351.69
"18_90_2013-02-22",44165.82
"18_90_2013-03-01",3817.02
"18_90_2013-03-08",7640.71
"18_90_2013-03-15",2684.4
"18_90_2013-03-22",40194.47
"18_90_2013-03-29",944.11
"18_90_2013-04-05",862.5
"18_90_2013-04-12",15312.96
"18_90_2013-04-19",12507.81
"18_90_2013-04-26",12284.97
"18_90_2013-05-03",2581.43
"18_90_2013-05-10",7697.18
"18_90_2013-05-17",39263.49
"18_90_2013-05-24",45195.6
"18_90_2013-05-31",11013.07
"18_90_2013-06-07",6846.85
"18_90_2013-06-14",2794.87
"18_90_2013-06-21",779
"18_90_2013-06-28",4956.04
"18_90_2013-07-05",11892.65
"18_90_2013-07-12",20280.05
"18_90_2013-07-19",35446.91
"18_90_2013-07-26",515.87
"18_91_2012-11-02",1326.01
"18_91_2012-11-09",9496.16
"18_91_2012-11-16",6219.16
"18_91_2012-11-23",2097
"18_91_2012-11-30",12663.69
"18_91_2012-12-07",243
"18_91_2012-12-14",3714.25
"18_91_2012-12-21",36947.01
"18_91_2012-12-28",9399.08
"18_91_2013-01-04",0
"18_91_2013-01-11",2535.01
"18_91_2013-01-18",301.25
"18_91_2013-01-25",20003.04
"18_91_2013-02-01",7579.81
"18_91_2013-02-08",3557.04
"18_91_2013-02-15",2988.4
"18_91_2013-02-22",29604.1
"18_91_2013-03-01",664.27
"18_91_2013-03-08",3724.74
"18_91_2013-03-15",2020.46
"18_91_2013-03-22",273.35
"18_91_2013-03-29",275
"18_91_2013-04-05",9892.39
"18_91_2013-04-12",3101.18
"18_91_2013-04-19",4132.62
"18_91_2013-04-26",17135.41
"18_91_2013-05-03",5980.08
"18_91_2013-05-10",25091
"18_91_2013-05-17",4435.14
"18_91_2013-05-24",17391.34
"18_91_2013-05-31",1475.89
"18_91_2013-06-07",144.34
"18_91_2013-06-14",3349.47
"18_91_2013-06-21",8327.07
"18_91_2013-06-28",2684.4
"18_91_2013-07-05",12298.24
"18_91_2013-07-12",9776.67
"18_91_2013-07-19",3281.03
"18_91_2013-07-26",6578.75
"18_92_2012-11-02",7939.67
"18_92_2012-11-09",23214.09
"18_92_2012-11-16",2206
"18_92_2012-11-23",15418.83
"18_92_2012-11-30",1368.87
"18_92_2012-12-07",4956.77
"18_92_2012-12-14",2178.06
"18_92_2012-12-21",40397.66
"18_92_2012-12-28",44867.97
"18_92_2013-01-04",4585.16
"18_92_2013-01-11",8803.96
"18_92_2013-01-18",884.44
"18_92_2013-01-25",1038.27
"18_92_2013-02-01",4.3
"18_92_2013-02-08",3817.02
"18_92_2013-02-15",2488.54
"18_92_2013-02-22",3187.38
"18_92_2013-03-01",12507.81
"18_92_2013-03-08",779
"18_92_2013-03-15",1475.89
"18_92_2013-03-22",6458.84
"18_92_2013-03-29",45195.6
"18_92_2013-04-05",10618.67
"18_92_2013-04-12",2535.01
"18_92_2013-04-19",7903.83
"18_92_2013-04-26",42481.72
"18_92_2013-05-03",12838.89
"18_92_2013-05-10",13982.86
"18_92_2013-05-17",35806.29
"18_92_2013-05-24",11013.07
"18_92_2013-05-31",20242.6
"18_92_2013-06-07",2279
"18_92_2013-06-14",5394.12
"18_92_2013-06-21",2587.84
"18_92_2013-06-28",1326.01
"18_92_2013-07-05",30248.86
"18_92_2013-07-12",34208.81
"18_92_2013-07-19",11892.65
"18_92_2013-07-26",9496.16
"18_93_2012-11-02",261
"18_93_2012-11-09",10923.41
"18_93_2012-11-16",7689.77
"18_93_2012-11-23",4033.54
"18_93_2012-11-30",4132.62
"18_93_2012-12-07",3980.38
"18_93_2012-12-14",10115.56
"18_93_2012-12-21",0
"18_93_2012-12-28",3233.49
"18_93_2013-01-04",3796.03
"18_93_2013-01-11",0
"18_93_2013-01-18",9268.35
"18_93_2013-01-25",557.34
"18_93_2013-02-01",4584.46
"18_93_2013-02-08",301.25
"18_93_2013-02-15",24414.92
"18_93_2013-02-22",2644.89
"18_93_2013-03-01",11624.56
"18_93_2013-03-08",1120.89
"18_93_2013-03-15",17373.86
"18_93_2013-03-22",9395.86
"18_93_2013-03-29",119.7
"18_93_2013-04-05",4892.17
"18_93_2013-04-12",273.35
"18_93_2013-04-19",2460.2
"18_93_2013-04-26",30027.38
"18_93_2013-05-03",3782.68
"18_93_2013-05-10",20164.48
"18_93_2013-05-17",3524.48
"18_93_2013-05-24",885.9
"18_93_2013-05-31",10503.06
"18_93_2013-06-07",3922.62
"18_93_2013-06-14",275
"18_93_2013-06-21",17135.41
"18_93_2013-06-28",3070.02
"18_93_2013-07-05",8184.33
"18_93_2013-07-12",2684.4
"18_93_2013-07-19",8238.63
"18_93_2013-07-26",41678.87
"18_94_2012-11-02",5304.91
"18_94_2012-11-09",16685.03
"18_94_2012-11-16",0
"18_94_2012-11-23",8803.96
"18_94_2012-11-30",1454.46
"18_94_2012-12-07",45822.48
"18_94_2012-12-14",0
"18_94_2012-12-21",515.87
"18_94_2012-12-28",3187.38
"18_94_2013-01-04",2644.89
"18_94_2013-01-11",1199
"18_94_2013-01-18",2488.54
"18_94_2013-01-25",26759.93
"18_94_2013-02-01",37038.69
"18_94_2013-02-08",12838.89
"18_94_2013-02-15",2535.01
"18_94_2013-02-22",1870.12
"18_94_2013-03-01",21730.39
"18_94_2013-03-08",9759.43
"18_94_2013-03-15",20246.86
"18_94_2013-03-22",13322.22
"18_94_2013-03-29",10980.78
"18_94_2013-04-05",7035.24
"18_94_2013-04-12",14836.49
"18_94_2013-04-19",30248.86
"18_94_2013-04-26",3917.56
"18_94_2013-05-03",10923.41
"18_94_2013-05-10",43359.63
"18_94_2013-05-17",2279
"18_94_2013-05-24",478.94
"18_94_2013-05-31",9240.76
"18_94_2013-06-07",2925.53
"18_94_2013-06-14",0
"18_94_2013-06-21",17373.86
"18_94_2013-06-28",21790.7
"18_94_2013-07-05",46907.32
"18_94_2013-07-12",10985.5
"18_94_2013-07-19",5503.87
"18_94_2013-07-26",13982.86
"18_95_2012-11-02",3614.41
"18_95_2012-11-09",310
"18_95_2012-11-16",11528.07
"18_95_2012-11-23",4033.54
"18_95_2012-11-30",553.12
"18_95_2012-12-07",4421.69
"18_95_2012-12-14",6959.64
"18_95_2012-12-21",6415.86
"18_95_2012-12-28",3745.13
"18_95_2013-01-04",288
"18_95_2013-01-11",273.35
"18_95_2013-01-18",1312.33
"18_95_2013-01-25",10826.62
"18_95_2013-02-01",24414.92
"18_95_2013-02-08",4808.66
"18_95_2013-02-15",9362.26
"18_95_2013-02-22",7939.67
"18_95_2013-03-01",143.02
"18_95_2013-03-08",18875.35
"18_95_2013-03-15",3786.96
"18_95_2013-03-22",2833.12
"18_95_2013-03-29",923.78
"18_95_2013-04-05",3070.02
"18_95_2013-04-12",4324.18
"18_95_2013-04-19",40749.68
"18_95_2013-04-26",9129.07
"18_95_2013-05-03",41897.82
"18_95_2013-05-10",16685.03
"18_95_2013-05-17",4018.14
"18_95_2013-05-24",-2.47
"18_95_2013-05-31",1120.89
"18_95_2013-06-07",8238.63
"18_95_2013-06-14",5931.85
"18_95_2013-06-21",3922.62
"18_95_2013-06-28",2858.5
"18_95_2013-07-05",515.87
"18_95_2013-07-12",45822.48
"18_95_2013-07-19",1454.46
"18_95_2013-07-26",21792.65
"18_96_2012-11-23",1207
"18_96_2012-11-30",22185.44
"18_96_2012-12-07",14836.49
"18_96_2012-12-14",143.02
"18_97_2012-11-02",2207.47
"18_97_2012-11-09",3274.62
"18_97_2012-11-16",251.9
"18_97_2012-11-23",24414.92
"18_97_2012-11-30",0
"18_97_2012-12-07",7780.13
"18_97_2012-12-14",11155.8
"18_97_2012-12-21",46907.32
"18_97_2012-12-28",43359.63
"18_97_2013-01-04",6415.86
"18_97_2013-01-11",12506.54
"18_97_2013-01-18",20246.86
"18_97_2013-01-25",15141.04
"18_97_2013-02-01",23439.18
"18_97_2013-02-08",11624.56
"18_97_2013-02-15",261
"18_97_2013-02-22",2925.53
"18_97_2013-03-01",3614.41
"18_97_2013-03-08",2279
"18_97_2013-03-15",3745.13
"18_97_2013-03-22",2759.19
"18_97_2013-03-29",10489.94
"18_97_2013-04-05",13137.72
"18_97_2013-04-12",14896.23
"18_97_2013-04-19",3786.96
"18_97_2013-04-26",7668.18
"18_97_2013-05-03",9222.11
"18_97_2013-05-10",7847.87
"18_97_2013-05-17",4892.17
"18_97_2013-05-24",4421.69
"18_97_2013-05-31",4018.14
"18_97_2013-06-07",478.94
"18_97_2013-06-14",9240.76
"18_97_2013-06-21",9759.43
"18_97_2013-06-28",30036.02
"18_97_2013-07-05",37038.69
"18_97_2013-07-12",42065.48
"18_97_2013-07-19",2207.75
"18_97_2013-07-26",8500.76
"18_98_2012-11-02",41420.33
"18_98_2012-11-09",5739.04
"18_98_2012-11-16",19237.43
"18_98_2012-11-23",10923.41
"18_98_2012-11-30",4511.42
"18_98_2012-12-07",1270.56
"18_98_2012-12-14",553.12
"18_98_2012-12-21",18994.26
"18_98_2012-12-28",-2.47
"18_98_2013-01-04",1021.5
"18_98_2013-01-11",3070.02
"18_98_2013-01-18",310
"18_98_2013-01-25",3838.98
"18_98_2013-02-01",3396.76
"18_98_2013-02-08",5931.85
"18_98_2013-02-15",3323.16
"18_98_2013-02-22",8759.55
"18_98_2013-03-01",46082.01
"18_98_2013-03-08",18875.35
"18_98_2013-03-15",1108.47
"18_98_2013-03-22",2924.59
"18_98_2013-03-29",1464.3
"18_98_2013-04-05",513.88
"18_98_2013-04-12",3828.35
"18_98_2013-04-19",3062.36
"18_98_2013-04-26",233.31
"18_98_2013-05-03",162
"18_98_2013-05-10",0
"18_98_2013-05-17",11155.8
"18_98_2013-05-24",143.02
"18_98_2013-05-31",3120
"18_98_2013-06-07",10985.5
"18_98_2013-06-14",21790.7
"18_98_2013-06-21",24394.34
"18_98_2013-06-28",9380.92
"18_98_2013-07-05",9759.43
"18_98_2013-07-12",6415.86
"18_98_2013-07-19",6959.64
"18_98_2013-07-26",8901.13
"18_99_2012-11-30",2643.26
"18_99_2012-12-07",2207.75
"18_99_2012-12-14",37038.69
"18_99_2012-12-21",3819.35
"18_99_2013-01-11",46863.75
"19_1_2012-11-02",13137.72
"19_1_2012-11-09",11231.46
"19_1_2012-11-16",2093.97
"19_1_2012-11-23",2267
"19_1_2012-11-30",12854.45
"19_1_2012-12-07",3274.62
"19_1_2012-12-14",7668.18
"19_1_2012-12-21",585
"19_1_2012-12-28",43359.63
"19_1_2013-01-04",1045.44
"19_1_2013-01-11",7402.1
"19_1_2013-01-18",4288.47
"19_1_2013-01-25",8500.76
"19_1_2013-02-01",2812.77
"19_1_2013-02-08",20883.65
"19_1_2013-02-15",2759.19
"19_1_2013-02-22",43407.83
"19_1_2013-03-01",3845.64
"19_1_2013-03-08",5653.92
"19_1_2013-03-15",19922
"19_1_2013-03-22",41897.82
"19_1_2013-03-29",29554.23
"19_1_2013-04-05",7985.58
"19_1_2013-04-12",0
"19_1_2013-04-19",10401.64
"19_1_2013-04-26",0
"19_1_2013-05-03",4552.52
"19_1_2013-05-10",22813.37
"19_1_2013-05-17",2858.5
"19_1_2013-05-24",23439.18
"19_1_2013-05-31",7312.32
"19_1_2013-06-07",4511.42
"19_1_2013-06-14",3721.19
"19_1_2013-06-21",1302.46
"19_1_2013-06-28",16479.82
"19_1_2013-07-05",47945.99
"19_1_2013-07-12",375.35
"19_1_2013-07-19",1291.97
"19_1_2013-07-26",20151.82
"19_2_2012-11-02",19090.35
"19_2_2012-11-09",2591.82
"19_2_2012-11-16",3323.92
"19_2_2012-11-23",5686.7
"19_2_2012-11-30",534.39
"19_2_2012-12-07",2545.69
"19_2_2012-12-14",3711.32
"19_2_2012-12-21",17451.67
"19_2_2012-12-28",190.76
"19_2_2013-01-04",851.48
"19_2_2013-01-11",2833.12
"19_2_2013-01-18",3749.62
"19_2_2013-01-25",3120
"19_2_2013-02-01",6751.82
"19_2_2013-02-08",12854.45
"19_2_2013-02-15",0
"19_2_2013-02-22",9380.92
"19_2_2013-03-01",7780.13
"19_2_2013-03-08",3182.68
"19_2_2013-03-15",2267
"19_2_2013-03-22",7289.78
"19_2_2013-03-29",22763.96
"19_2_2013-04-05",2812.77
"19_2_2013-04-12",3845.64
"19_2_2013-04-19",43407.83
"19_2_2013-04-26",12639.02
"19_2_2013-05-03",39449.87
"19_2_2013-05-10",45185.89
"19_2_2013-05-17",0
"19_2_2013-05-24",25041.65
"19_2_2013-05-31",3938.38
"19_2_2013-06-07",13240
"19_2_2013-06-14",20151.82
"19_2_2013-06-21",22813.37
"19_2_2013-06-28",2643.26
"19_2_2013-07-05",4288.47
"19_2_2013-07-12",8571.53
"19_2_2013-07-19",8362.18
"19_2_2013-07-26",7847.87
"19_3_2012-11-02",3274.62
"19_3_2012-11-09",4908.21
"19_3_2012-11-16",41441.06
"19_3_2012-11-23",5275.88
"19_3_2012-11-30",11694.77
"19_3_2012-12-07",2093.97
"19_3_2012-12-14",189.79
"19_3_2012-12-21",490.4
"19_3_2012-12-28",1211.9
"19_3_2013-01-04",19922
"19_3_2013-01-11",46863.75
"19_3_2013-01-18",16479.82
"19_3_2013-01-25",3006.54
"19_3_2013-02-01",8694.69
"19_3_2013-02-08",27390.41
"19_3_2013-02-15",1302.46
"19_3_2013-02-22",1020.7
"19_3_2013-03-01",23290.46
"19_3_2013-03-08",5.88
"19_3_2013-03-15",3735.79
"19_3_2013-03-22",3672.33
"19_3_2013-03-29",29554.23
"19_3_2013-04-05",9425.42
"19_3_2013-04-12",8500.76
"19_3_2013-04-19",19090.35
"19_3_2013-04-26",1505.15
"19_3_2013-05-03",851.48
"19_3_2013-05-10",10401.64
"19_3_2013-05-17",2715.87
"19_3_2013-05-24",6554.08
"19_3_2013-05-31",585
"19_3_2013-06-07",11155.8
"19_3_2013-06-14",48251.86
"19_3_2013-06-21",2690.13
"19_3_2013-06-28",3711.32
"19_3_2013-07-05",3488.99
"19_3_2013-07-12",162
"19_3_2013-07-19",107.44
"19_3_2013-07-26",2462.04
"19_4_2012-11-02",3190.39
"19_4_2012-11-09",375.35
"19_4_2012-11-16",191.33
"19_4_2012-11-23",12298.03
"19_4_2012-11-30",3276.2
"19_4_2012-12-07",9544.78
"19_4_2012-12-14",3476
"19_4_2012-12-21",11851.01
"19_4_2012-12-28",3095.32
"19_4_2013-01-04",14869.95
"19_4_2013-01-11",3845.64
"19_4_2013-01-18",7289.78
"19_4_2013-01-25",0
"19_4_2013-02-01",2267
"19_4_2013-02-08",22168.63
"19_4_2013-02-15",10651.37
"19_4_2013-02-22",3162.81
"19_4_2013-03-01",27787
"19_4_2013-03-08",32994.23
"19_4_2013-03-15",13837.35
"19_4_2013-03-22",6740.74
"19_4_2013-03-29",1369.13
"19_4_2013-04-05",22763.96
"19_4_2013-04-12",45797.58
"19_4_2013-04-19",11694.77
"19_4_2013-04-26",4278.52
"19_4_2013-05-03",10677.21
"19_4_2013-05-10",39906.19
"19_4_2013-05-17",7863.94
"19_4_2013-05-24",490.4
"19_4_2013-05-31",0.45
"19_4_2013-06-07",0
"19_4_2013-06-14",11208.99
"19_4_2013-06-21",40519.23
"19_4_2013-06-28",5309.79
"19_4_2013-07-05",1045.44
"19_4_2013-07-12",20316.51
"19_4_2013-07-19",3029.71
"19_4_2013-07-26",3324.42
"19_5_2012-11-02",3190.39
"19_5_2012-11-09",25024.32
"19_5_2012-11-16",8391.66
"19_5_2012-11-23",9425.42
"19_5_2012-11-30",4845.3
"19_5_2012-12-07",19090.35
"19_5_2012-12-14",5862.06
"19_5_2012-12-21",8901.13
"19_5_2012-12-28",3735.79
"19_5_2013-01-04",190.76
"19_5_2013-01-11",960.81
"19_5_2013-01-18",1130.24
"19_5_2013-01-25",12018.61
"19_5_2013-02-01",1091.16
"19_5_2013-02-08",2690.13
"19_5_2013-02-15",2987.12
"19_5_2013-02-22",37270.81
"19_5_2013-03-01",2698.35
"19_5_2013-03-08",310
"19_5_2013-03-15",3721.19
"19_5_2013-03-22",28884.68
"19_5_2013-03-29",9318.44
"19_5_2013-04-05",5173.48
"19_5_2013-04-12",0
"19_5_2013-04-19",415.37
"19_5_2013-04-26",48251.86
"19_5_2013-05-03",252
"19_5_2013-05-10",170.75
"19_5_2013-05-17",2462.04
"19_5_2013-05-24",19922
"19_5_2013-05-31",3324.44
"19_5_2013-06-07",8578.26
"19_5_2013-06-14",22252.92
"19_5_2013-06-21",107.44
"19_5_2013-06-28",3588.62
"19_5_2013-07-05",8171.02
"19_5_2013-07-12",2865.48
"19_5_2013-07-19",4637.16
"19_5_2013-07-26",14869.95
"19_6_2012-11-02",0
"19_6_2012-11-09",24015
"19_6_2012-11-16",8362.18
"19_6_2012-11-23",3324.42
"19_6_2012-11-30",22168.63
"19_6_2012-12-07",7104.08
"19_6_2012-12-14",5309.79
"19_6_2012-12-21",3045
"19_6_2012-12-28",27837.87
"19_6_2013-01-04",11508.38
"19_6_2013-01-11",310
"19_6_2013-01-18",4908.21
"19_6_2013-01-25",3727.32
"19_6_2013-02-01",11694.77
"19_6_2013-02-08",2758
"19_6_2013-02-15",1130.24
"19_6_2013-02-22",10174.73
"19_6_2013-03-01",40176.96
"19_6_2013-03-08",8391.66
"19_6_2013-03-15",40519.23
"19_6_2013-03-22",29398.08
"19_6_2013-03-29",23929.15
"19_6_2013-04-05",45797.58
"19_6_2013-04-12",191.33
"19_6_2013-04-19",977.96
"19_6_2013-04-26",3095.32
"19_6_2013-05-03",11525.41
"19_6_2013-05-10",3029.71
"19_6_2013-05-17",18294.17
"19_6_2013-05-24",490.4
"19_6_2013-05-31",2690.13
"19_6_2013-06-07",25024.32
"19_6_2013-06-14",8694.69
"19_6_2013-06-21",5173.48
"19_6_2013-06-28",679.15
"19_6_2013-07-05",5862.06
"19_6_2013-07-12",252
"19_6_2013-07-19",2698.35
"19_6_2013-07-26",5.88
"19_7_2012-11-02",20426.48
"19_7_2012-11-09",10677.21
"19_7_2012-11-16",1070.78
"19_7_2012-11-23",51893.81
"19_7_2012-11-30",4532.1
"19_7_2012-12-07",8171.02
"19_7_2012-12-14",32671.24
"19_7_2012-12-21",39906.19
"19_7_2012-12-28",6422.42
"19_7_2013-01-04",3629.77
"19_7_2013-01-11",9425.42
"19_7_2013-01-18",22021.45
"19_7_2013-01-25",11851.01
"19_7_2013-02-01",974.38
"19_7_2013-02-08",3289.79
"19_7_2013-02-15",8578.26
"19_7_2013-02-22",3006.54
"19_7_2013-03-01",13837.35
"19_7_2013-03-08",146.86
"19_7_2013-03-15",12018.61
"19_7_2013-03-22",4254.11
"19_7_2013-03-29",0.25
"19_7_2013-04-05",514.84
"19_7_2013-04-12",2501.26
"19_7_2013-04-19",1490.14
"19_7_2013-04-26",4033.15
"19_7_2013-05-03",7893.7
"19_7_2013-05-10",3781.06
"19_7_2013-05-17",0
"19_7_2013-05-24",20887.48
"19_7_2013-05-31",3921.42
"19_7_2013-06-07",3095.32
"19_7_2013-06-14",40176.96
"19_7_2013-06-21",4700.26
"19_7_2013-06-28",32601.84
"19_7_2013-07-05",9934.77
"19_7_2013-07-12",11525.41
"19_7_2013-07-19",24077.35
"19_7_2013-07-26",11470.81
"19_8_2012-11-02",5862.06
"19_8_2012-11-09",8804.18
"19_8_2012-11-16",10174.73
"19_8_2012-11-23",243
"19_8_2012-11-30",4908.71
"19_8_2012-12-07",29398.08
"19_8_2012-12-14",7104.08
"19_8_2012-12-21",2722.08
"19_8_2012-12-28",10989.01
"19_8_2013-01-04",4532.1
"19_8_2013-01-11",1132.54
"19_8_2013-01-18",5448.37
"19_8_2013-01-25",39080.93
"19_8_2013-02-01",0
"19_8_2013-02-08",23929.15
"19_8_2013-02-15",3629.77
"19_8_2013-02-22",8840.62
"19_8_2013-03-01",1727
"19_8_2013-03-08",1169.44
"19_8_2013-03-15",2576.46
"19_8_2013-03-22",20958.69
"19_8_2013-03-29",8391.66
"19_8_2013-04-05",977.96
"19_8_2013-04-12",3246.21
"19_8_2013-04-19",429.42
"19_8_2013-04-26",14364.32
"19_8_2013-05-03",254.59
"19_8_2013-05-10",10484.81
"19_8_2013-05-17",7924.84
"19_8_2013-05-24",1483.79
"19_8_2013-05-31",9092.55
"19_8_2013-06-07",4985.82
"19_8_2013-06-14",14869.95
"19_8_2013-06-21",44393.24
"19_8_2013-06-28",2362.44
"19_8_2013-07-05",3045
"19_8_2013-07-12",24015
"19_8_2013-07-19",18038.43
"19_8_2013-07-26",11749.18
"19_9_2012-11-02",679.15
"19_9_2012-11-09",52652.14
"19_9_2012-11-16",2869.8
"19_9_2012-11-23",27787
"19_9_2012-11-30",2987.12
"19_9_2012-12-07",22252.92
"19_9_2012-12-14",514.84
"19_9_2012-12-21",4421.46
"19_9_2012-12-28",160.2
"19_9_2013-01-04",960.81
"19_9_2013-01-11",3009.64
"19_9_2013-01-18",2631.12
"19_9_2013-01-25",39056.61
"19_9_2013-02-01",4190.33
"19_9_2013-02-08",15658.5
"19_9_2013-02-15",4971.45
"19_9_2013-02-22",6422.42
"19_9_2013-03-01",3588.62
"19_9_2013-03-08",24077.35
"19_9_2013-03-15",3040.13
"19_9_2013-03-22",0
"19_9_2013-03-29",3921.42
